id,order_date,ship_mode,customer_id,sales
114895,11/21/2016,Standard,655,12.96
114944,1/30/2016,Standard,553,156.512
114951,6/26/2016,Standard,25,22.14
114972,11/3/2016,First,83,1489.724
115224,12/8/2016,Second,698,386.43
115378,11/18/2016,Second,447,301.96
115476,3/17/2016,Same Day,325,162.52
115483,7/14/2016,Second,787,219.84
115504,3/12/2016,Standard,317,12.96
115525,7/25/2016,Standard,103,243.88
115574,12/23/2016,First,98,141.372
115588,11/10/2016,Second,304,53.696
115756,9/5/2016,Second,363,634.46
115917,5/20/2016,Standard,401,1064.624
116232,9/22/2016,Standard,940,24.066
116337,11/7/2016,Standard,243,358.548
116344,7/29/2016,Standard,225,84.784
116379,11/7/2016,Standard,232,57.584
116526,9/1/2016,Standard,13,477.5
116540,9/2/2016,Same Day,628,10.07
116547,1/10/2016,Standard,786,149.9
116561,9/11/2016,Standard,782,372.812
116596,10/27/2016,Standard,862,511.522
116603,7/17/2016,Standard,651,45.96
116722,11/11/2016,Standard,10,524.616
116736,1/17/2016,Standard,96,724.55
116764,8/27/2016,Standard,355,9.216
116799,3/3/2016,First,301,606.214
116911,9/15/2016,Standard,638,1148.806
116918,10/1/2016,Second,383,36.364
116974,10/9/2016,Standard,718,23.976
117121,12/17/2016,Standard,935,9892.74
117226,12/30/2016,First,326,6.924
117282,7/14/2016,Standard,461,14.16
117408,8/31/2016,Standard,353,23.968
117583,11/27/2016,First,19,345.47
117590,12/8/2016,First,399,1288.464
117604,9/4/2016,Standard,347,239.5
117625,5/10/2016,Standard,390,7.072
117660,12/30/2016,Standard,647,19.616
117681,4/9/2016,Standard,493,556.665
117849,4/15/2016,Second,665,143.7
117912,2/4/2016,Standard,357,14.368
117919,8/27/2016,Second,906,94.08
118052,5/6/2016,Standard,468,111.496
118073,8/12/2016,Standard,341,562.2925
118101,6/26/2016,Same Day,80,547.97
118129,12/19/2016,Second,911,303.92
118178,3/19/2016,Standard,503,31.086
118255,3/11/2016,First,583,63.44
118311,10/24/2016,Standard,343,450
118332,12/16/2016,Standard,742,563.92
118500,11/17/2016,First,757,49.5
118514,2/3/2016,Standard,412,866.4
118570,11/13/2016,Standard,679,217.056
118626,8/15/2016,Standard,148,705.544
118689,10/2/2016,Standard,217,18336.74
118745,6/11/2016,Standard,904,902.712
118759,11/14/2016,First,311,448.446
118899,3/22/2016,Same Day,544,167.888
118913,6/25/2016,Standard,59,60.81
118934,8/9/2016,Standard,501,16.218
118969,10/2/2016,First,490,54.792
119018,11/4/2016,Standard,277,50.768
119025,2/22/2016,Standard,694,490.32
119074,3/27/2016,Standard,27,92.7
119123,3/13/2016,Standard,460,51.184
119165,10/31/2016,Standard,485,492.835
119186,5/26/2016,Same Day,404,477.142
119445,6/26/2016,Standard,692,14.9
119515,8/14/2016,First,355,15.552
119641,9/22/2016,Standard,127,18.96
119683,3/12/2016,Second,833,29.34
119823,6/4/2016,First,999,75.88
119865,6/21/2016,Standard,393,576.272
119935,11/10/2016,Standard,905,119.26
119963,11/18/2016,Standard,277,329.972
120005,3/3/2016,Same Day,828,60.63
120082,3/25/2016,Second,657,59.52
120180,7/14/2016,First,541,11.632
120250,9/19/2016,First,160,25.632
120257,9/22/2016,Standard,536,7.872
120355,9/18/2016,Standard,627,692.502
120369,10/28/2016,Same Day,344,756.8
120530,4/7/2016,Standard,108,658.746
120558,6/7/2016,First,861,32.4
120796,4/3/2016,Standard,927,99.846
120803,3/9/2016,Standard,772,199.75
120824,6/12/2016,Second,749,546.616
120859,9/1/2016,First,316,21.88
120873,10/27/2016,Second,197,290.98
121020,10/24/2016,Standard,712,239.976
121034,8/8/2016,Second,896,65.12
121223,9/11/2016,Second,569,737.394
121356,11/20/2016,Standard,152,128.4
121370,11/14/2016,Second,430,1628.61
121377,5/28/2016,Standard,965,286.4
121447,2/21/2016,First,151,135.8
121601,10/4/2016,Same Day,420,59.752
121671,7/17/2016,Standard,965,589.52
121748,10/24/2016,Second,102,459.98
121755,1/16/2016,Second,108,102.218
121958,11/13/2016,Standard,608,52.136
121993,6/10/2016,First,475,23.616
122017,12/29/2016,Standard,143,152.52
122063,12/3/2016,Standard,228,611.94
122133,5/16/2016,Standard,539,552.56
122322,7/15/2016,Standard,764,44.4
122392,7/22/2016,Standard,889,15.808
122448,6/9/2016,Standard,339,122.352
122511,3/11/2016,Same Day,463,30.336
122518,3/4/2016,Second,697,10.08
122581,8/21/2016,Standard,975,573.174
122728,5/18/2016,Standard,145,122.22
122903,5/27/2016,Second,705,3963.57
123015,12/26/2016,Standard,721,4.992
123050,4/4/2016,Second,485,203.63
123120,9/4/2016,Standard,813,147.26
123176,9/27/2016,Second,81,31.83
123274,2/19/2016,Standard,973,287.4
123337,9/16/2016,Standard,404,291.146
123358,4/10/2016,Standard,665,891.962
123414,8/21/2016,Standard,401,37.264
123512,6/17/2016,First,942,482.006
123526,12/24/2016,First,348,33.4
123533,11/24/2016,Standard,403,392.832
123540,4/2/2016,Second,196,1454.9
123617,11/28/2016,Standard,370,7.434
123666,3/26/2016,Standard,33,459.95
123722,9/25/2016,Standard,562,15.936
123806,11/24/2016,Second,264,207.76
123932,9/6/2016,Standard,661,371.504
123946,9/12/2016,Standard,563,1159.06
124016,9/23/2016,Second,412,52.153
124051,12/29/2016,First,844,186.048
124100,3/31/2016,Standard,871,327.996
124149,4/23/2016,First,976,242.56
124233,4/8/2016,Standard,74,24.7
124254,4/12/2016,Standard,506,191.808
124352,10/15/2016,Standard,396,1058.27
124485,11/24/2016,First,849,123.656
124506,11/11/2016,Standard,592,143.96
124527,11/16/2016,First,542,8.32
124562,12/8/2016,Standard,610,12.957
124583,9/1/2016,Second,457,12.78
124590,11/12/2016,Standard,248,3588.096
124667,11/11/2016,Standard,320,143.33
124681,7/18/2016,Second,944,15.576
124772,12/5/2016,First,526,191.82
124793,3/14/2016,First,994,196.784
124814,4/10/2016,Standard,89,36.16
125017,2/6/2016,Standard,706,132.224
125080,10/21/2016,Standard,92,661.176
125087,4/18/2016,Standard,604,2027.188
125094,11/5/2016,Standard,955,479.72
125164,11/10/2016,Standard,24,70.216
125206,1/3/2016,First,653,114.46
125220,10/14/2016,Standard,239,1649.75
125318,6/6/2016,Standard,654,328.224
125661,11/24/2016,First,812,180.712
125724,9/22/2016,Standard,577,68.432
125738,10/15/2016,Standard,796,219.12
125794,9/29/2016,Standard,288,36.24
125815,10/28/2016,Second,745,12.42
125843,8/13/2016,First,579,125.92
125850,1/22/2016,Standard,268,65.05
125920,5/21/2016,Standard,746,3.798
126004,12/4/2016,First,404,611.028
126102,9/10/2016,Second,765,276.784
126158,7/25/2016,Standard,451,686.244
126165,5/5/2016,Second,460,71.088
126270,4/23/2016,Standard,636,90.058
126284,9/20/2016,Standard,132,83.7
126529,1/11/2016,Second,747,94.452
126543,1/9/2016,Second,71,15.168
126613,7/10/2016,Standard,309,16.768
126627,10/10/2016,First,423,30.392
126732,9/2/2016,Standard,537,1804.248
126795,6/13/2016,Second,661,33.568
126809,4/9/2016,Standard,87,35.352
126858,11/19/2016,Standard,266,31.96
126935,5/19/2016,Standard,82,9.584
127138,3/12/2016,Second,787,1632.362
127194,12/10/2016,Standard,51,62.82
127208,6/12/2016,First,792,224.9
127236,3/29/2016,Standard,312,458.351
127243,11/28/2016,Standard,63,740.088
127250,11/3/2016,Standard,91,8.82
127369,6/6/2016,First,81,714.3
127642,5/21/2016,First,611,111.96
127649,10/7/2016,First,576,837.6
127670,3/20/2016,Standard,703,697.16
127698,12/1/2016,Same Day,612,863.928
127761,11/10/2016,Standard,53,885.57
127775,6/11/2016,Second,948,239.97
127985,4/1/2016,Second,774,7.04
128111,3/17/2016,Standard,763,39.68
128223,6/14/2016,Same Day,568,1293.488
128258,3/30/2016,First,716,11.34
128307,7/25/2016,Standard,194,20.936
128412,12/10/2016,Standard,392,422.662
128517,4/9/2016,Second,73,523.18
128531,11/24/2016,Second,211,527.224
128594,8/26/2016,First,421,1603.136
128671,8/11/2016,Standard,835,151.82
128706,2/27/2016,Standard,143,16.192
128727,8/29/2016,Standard,297,22
128811,9/12/2016,Standard,910,42.244
128818,5/7/2016,Standard,256,4835.976
128867,11/3/2016,Standard,644,103.2
128916,8/18/2016,Second,127,14.896
128923,12/9/2016,Standard,824,18.72
128972,11/13/2016,Standard,290,30.36
129126,12/14/2016,Standard,839,479.05
129196,11/1/2016,Standard,83,68.112
129238,1/31/2016,Standard,969,166.292
129280,5/3/2016,First,241,1043.041
129308,7/7/2016,Standard,327,85.209
129630,9/4/2016,Same Day,922,2824.23
129686,11/27/2016,Second,107,160.384
129693,11/26/2016,Standard,705,7.312
129714,9/1/2016,First,617,4438.686
129728,5/30/2016,Standard,376,167.84
129847,9/2/2016,First,798,84.272
129861,6/17/2016,Standard,200,376.866
129868,12/26/2016,Standard,631,1431.078
129903,12/1/2016,Second,971,23.92
130001,4/23/2016,Standard,545,36.24
130029,7/3/2016,First,252,16.92
130050,7/16/2016,Second,685,9.552
130078,8/8/2016,Standard,421,10.56
130162,10/28/2016,Standard,9,395.436
130225,9/11/2016,Standard,653,99.568
130267,9/19/2016,Standard,595,159.88
130288,11/26/2016,Second,628,313.176
130393,12/1/2016,Second,77,345.324
130400,3/8/2016,Standard,629,183.168
130407,9/2/2016,Standard,650,115.46
130442,12/16/2016,First,367,34.944
130477,4/8/2016,Standard,866,97.96
130484,8/22/2016,Standard,982,26.352
130638,5/16/2016,Second,798,310.56
130680,6/24/2016,Standard,40,38.24
130778,11/19/2016,Standard,272,53.49
130799,11/11/2016,Second,591,6.96
130820,11/15/2016,Same Day,85,630.024
130911,3/24/2016,Second,192,320.126
130946,4/8/2016,Standard,538,1616.704
131065,11/14/2016,Second,301,513.52
131093,9/17/2016,Second,102,295.4
131205,9/4/2016,Standard,50,291.74
131289,12/8/2016,Standard,342,1475.584
131296,10/4/2016,Standard,866,239.372
131380,3/28/2016,Second,273,93.9
131499,9/8/2016,First,380,207.48
131576,11/22/2016,Standard,476,49.44
131639,12/17/2016,Standard,807,24.904
131737,3/17/2016,Same Day,956,2073.35
131744,6/18/2016,Second,869,465.074
131835,7/17/2016,Standard,937,815.12
131968,11/11/2016,Standard,96,681.432
132017,9/26/2016,First,948,6.816
132066,10/16/2016,Standard,88,142.182
132094,8/26/2016,Standard,544,53.456
132143,9/3/2016,First,654,48.16
132304,6/14/2016,Standard,679,1115.17
132409,5/26/2016,Standard,748,36.352
132479,9/24/2016,First,505,442.372
132549,11/25/2016,Standard,377,73.36
132661,10/23/2016,Standard,578,379.4
132731,11/24/2016,Standard,565,657.552
132829,12/23/2016,Second,723,921.024
132899,4/7/2016,Standard,318,3.64
132990,8/1/2016,Second,245,19.312
132997,11/7/2016,First,762,1030.494
133123,9/6/2016,Standard,364,99.156
133144,5/16/2016,Second,502,17.34
133319,9/5/2016,Standard,613,192.16
133340,12/9/2016,Standard,409,132.809
133368,1/14/2016,Standard,518,405.344
133550,7/31/2016,Standard,846,1311.03
133613,6/17/2016,Standard,157,584.77
133669,10/21/2016,Standard,899,235.152
133697,10/20/2016,Second,699,132.95
133711,11/26/2016,First,254,3236.41
133725,5/23/2016,Standard,414,1979.928
133795,12/18/2016,Standard,981,885.03
133802,3/14/2016,Standard,272,41.904
133816,5/10/2016,Second,358,743.988
133872,6/14/2016,First,807,58.4
133935,9/18/2016,Standard,330,2056.006
134110,11/17/2016,First,331,82.408
134138,2/16/2016,Standard,201,227.96
134180,11/3/2016,Standard,696,542.155
134208,9/17/2016,Standard,433,396
134222,7/10/2016,Same Day,821,44.856
134334,2/14/2016,First,140,573.741
134348,11/12/2016,Standard,206,42.622
134362,9/29/2016,First,892,15.936
134376,10/2/2016,Standard,616,61.44
134425,12/8/2016,Second,646,114.95
134474,1/5/2016,Second,177,255.904
134516,9/20/2016,Standard,946,115.48
134544,3/17/2016,Second,564,84.784
134691,11/14/2016,Standard,637,2.296
134775,10/28/2016,First,764,100.496
134789,4/8/2016,Standard,981,215.84
134803,5/28/2016,Standard,943,1157.68
134887,3/25/2016,Same Day,515,1287.45
134936,12/19/2016,Standard,474,471.624
135265,7/7/2016,Second,17,3136.868
135461,2/7/2016,Second,753,623.96
135594,6/30/2016,Second,952,50.12
135636,10/8/2016,Standard,599,387.72
135776,12/23/2016,Standard,138,1506.02
135965,9/22/2016,First,971,128.34
136021,8/14/2016,Standard,323,121.092
136049,12/23/2016,Standard,457,5.553
136126,5/24/2016,Same Day,379,261.1
136133,8/18/2016,Second,842,355.32
136231,9/5/2016,Second,770,228.586
136287,6/13/2016,Standard,14,18.9
136301,3/13/2016,Second,134,4940.87
136322,10/21/2016,Standard,615,74.32
136329,7/9/2016,Standard,424,573.286
136371,3/19/2016,Second,760,35.3
136406,4/15/2016,Second,531,1121.568
136434,12/1/2016,Standard,747,17.31
136483,12/1/2016,Standard,154,4.704
136595,9/5/2016,First,343,21.204
136686,12/12/2016,Standard,63,440.16
136770,8/14/2016,Standard,810,787.044
136812,11/18/2016,Standard,500,1117.92
136924,7/14/2016,First,563,380.864
136994,5/27/2016,Standard,328,13.38
137043,12/23/2016,Second,517,859.14
137050,7/14/2016,Second,103,663.964
137127,6/16/2016,Standard,321,9.45
137176,9/9/2016,Second,372,15.008
137204,4/28/2016,Standard,701,41.568
137239,8/22/2016,Standard,966,251.158
137330,12/9/2016,Standard,218,79.8
137337,3/8/2016,Standard,630,196.016
137393,5/6/2016,Standard,138,41.6
137652,8/28/2016,First,979,18.432
137673,9/5/2016,Standard,302,116
137729,5/5/2016,Standard,954,252.148
137736,11/10/2016,Standard,30,41.86
137743,7/30/2016,Standard,261,1045.872
137848,1/15/2016,Standard,661,126.176
137939,7/20/2016,Second,707,89.95
138037,9/29/2016,Standard,848,27.24
138079,1/22/2016,Standard,37,109.9
138233,11/9/2016,Standard,687,479.97
138282,5/19/2016,Standard,467,87.84
138478,10/21/2016,Second,714,4685.076
138520,4/8/2016,Standard,401,448.404
138583,5/24/2016,Standard,742,16.656
138597,12/18/2016,First,678,563.94
138667,12/27/2016,Second,99,40
138688,6/12/2016,Second,717,14.62
138695,5/28/2016,Standard,388,452.464
138933,4/24/2016,First,353,3.984
138968,3/15/2016,First,628,1356.576
139010,2/21/2016,Second,719,511.948
139157,10/1/2016,Standard,494,330.588
139234,5/6/2016,Standard,295,29.384
139269,5/25/2016,Standard,442,1311.97
139381,4/18/2016,Standard,889,233.48
139395,12/12/2016,Standard,98,732.17
139409,9/5/2016,First,836,43.6
139549,10/20/2016,Standard,974,387.136
139556,4/26/2016,Standard,351,434.646
139689,12/29/2016,Standard,539,40.896
139808,10/7/2016,Standard,468,93.36
139878,11/11/2016,Standard,986,257.98
139885,12/4/2016,Standard,215,212.88
139934,12/18/2016,First,250,66.976
139941,6/12/2016,Standard,923,145.5
139997,7/1/2016,First,109,1499.95
140018,11/21/2016,Standard,608,235.851
140046,7/28/2016,Standard,257,18.9
140081,6/20/2016,Standard,106,538.022
140130,10/31/2016,Standard,122,736.26
140207,11/5/2016,Standard,353,29.12
140249,9/27/2016,Standard,48,1001.584
140256,8/22/2016,Standard,605,5.76
140382,6/23/2016,Second,700,997.934
140417,9/25/2016,Standard,635,65.07
140438,12/24/2016,Second,415,197.97
140501,6/23/2016,Standard,204,616.16
140543,6/29/2016,Second,441,191.88
140564,12/5/2016,Second,651,33.92
140571,3/15/2016,Standard,533,365.44
140613,7/22/2016,Standard,114,86.2
140634,10/3/2016,Second,182,15.648
140641,10/28/2016,Standard,790,38.19
140746,1/15/2016,Same Day,446,181.797
140774,9/5/2016,Standard,67,107.94
140928,9/18/2016,Standard,334,383.438
140935,11/10/2016,First,901,563.94
140977,6/16/2016,Second,69,91.475
141019,5/14/2016,Same Day,173,79.384
141082,12/9/2016,Standard,214,125.81
141180,5/15/2016,Second,468,7.764
141397,6/20/2016,First,222,409.76
141523,12/19/2016,Second,68,37.768
141551,9/24/2016,Standard,911,12.86
141586,10/17/2016,First,425,18.16
141887,1/11/2016,Standard,316,54.992
141957,7/21/2016,Same Day,408,195.92
142097,10/15/2016,Standard,295,342.76
142335,12/15/2016,Standard,854,1949.31
142370,9/19/2016,Standard,284,254.99
142398,4/12/2016,Standard,944,651.496
142405,6/11/2016,Standard,409,458.574
142524,9/4/2016,Standard,915,296.51
142545,10/28/2016,Standard,425,1263.67
142594,12/1/2016,Second,863,1517.049
142615,11/20/2016,Standard,551,27.88
142762,5/23/2016,Standard,617,37.05
142895,7/21/2016,Standard,728,370.184
142902,9/12/2016,Second,904,503.4
142958,12/13/2016,Standard,1000,1120.368
143154,12/2/2016,Standard,96,165.6
143308,11/4/2016,Same Day,469,10.74
143406,9/26/2016,Standard,351,547.997
143441,11/5/2016,Same Day,499,11.84
143476,9/11/2016,First,313,33.216
143609,12/11/2016,First,132,403.92
143714,5/23/2016,Standard,411,8539.02
143749,12/5/2016,First,495,81.94
143805,12/1/2016,Second,930,2145.25
143910,8/12/2016,Standard,295,145.764
143924,7/28/2016,Standard,160,130.36
144015,6/26/2016,Same Day,658,262.1
144092,11/5/2016,Second,548,344.018
144148,7/31/2016,Standard,460,863.128
144218,10/31/2016,Standard,624,1085.42
144309,12/10/2016,Standard,853,698.5
144337,8/1/2016,Second,346,19.648
144344,10/28/2016,Same Day,806,314.393
144400,2/23/2016,Standard,53,57.576
144540,9/5/2016,Standard,385,91.23
144554,11/7/2016,Standard,599,119.976
144645,2/2/2016,Standard,10,73.784
144729,10/21/2016,Standard,847,154.44
144764,9/2/2016,Standard,466,1427.308
144785,4/18/2016,Standard,955,13.83
144792,4/30/2016,Standard,795,111.888
144855,7/22/2016,Second,387,6.3
144911,11/27/2016,First,407,186.95
144939,10/3/2016,Standard,964,599.292
145009,12/5/2016,Second,493,11.952
145135,11/26/2016,First,491,73.33
145177,11/10/2016,Standard,868,899.59
145240,9/6/2016,First,478,10.784
145247,5/5/2016,First,142,79.14
145261,12/18/2016,First,189,610.418
145303,8/28/2016,First,829,179.5368
145492,11/20/2016,Standard,15,39
145499,5/30/2016,First,717,3.282
145548,11/11/2016,Standard,596,492.966
145583,10/13/2016,Standard,249,256.196
145611,9/20/2016,Standard,948,393.25
145625,9/11/2016,Standard,834,3354.98
145709,10/4/2016,Standard,769,64.248
145730,3/3/2016,Standard,509,962.406
145842,6/17/2016,Second,541,40.74
145898,9/26/2016,Same Day,22,124.58
145905,9/18/2016,Standard,475,1264.14
145919,12/18/2016,Standard,459,802.02
145982,8/27/2016,Second,755,549.775
146010,5/20/2016,First,878,40.635
146143,12/14/2016,Standard,253,133.38
146150,2/14/2016,Standard,988,264.18
146157,11/21/2016,Standard,881,141.576
146171,3/11/2016,Standard,262,558.24
146206,9/10/2016,Second,568,1020.89
146318,1/22/2016,Standard,937,12.96
146325,12/14/2016,First,571,216.224
146374,12/5/2016,Second,885,128.07
146423,4/21/2016,Same Day,579,67.32
146437,1/28/2016,Second,327,39.68
146521,7/21/2016,Second,197,1.941
146633,11/15/2016,Second,891,1054.928
146682,10/29/2016,First,630,67
146766,11/4/2016,Same Day,768,192.8
146836,5/2/2016,Same Day,101,90.516
146913,10/31/2016,Standard,785,1403.92
146934,5/22/2016,Standard,512,1562.086
146941,12/10/2016,First,344,442.5
147067,12/18/2016,Standard,169,18.84
147109,12/17/2016,Standard,232,217.44
147123,12/10/2016,First,859,80.28
147137,7/4/2016,First,722,1376.445
147256,10/17/2016,Second,49,2377.56
147368,6/9/2016,First,28,695.7
147375,6/12/2016,Second,473,1321.467
147417,7/25/2016,First,398,1439.976
147431,2/2/2016,Standard,122,117.96
147473,5/30/2016,Standard,218,38.88
147536,12/26/2016,Standard,569,89.97
147578,4/22/2016,Second,937,31.56
