order_item_id,order_id,product_id,quantity,unit_price,total_price,order_date,order_status,created_at,updated_at
1193,132010,B01LY3JA0Z,3,89,267,10/13/2014,completed,08:39.7,08:39.7
1194,132010,B0DM1X2WM6,1,116.44,116.44,10/13/2014,completed,08:39.7,08:39.7
1195,132010,B0BVVFY4GN,3,46,138,10/13/2014,completed,08:39.7,08:39.7
1196,132010,B0D1XNF3G3,3,49.9,149.7,10/13/2014,completed,08:39.7,08:39.7
1197,132227,B09HZFMTZ6,2,22.81,45.62,11/4/2014,completed,08:39.7,08:39.7
1198,132227,B0CJ715H1M,3,380,1140,11/4/2014,completed,08:39.7,08:39.7
1199,132227,B07CTNMVP2,1,21.04,21.04,11/4/2014,completed,08:39.7,08:39.7
1200,132227,B09G722568,1,456.75,456.75,11/4/2014,completed,08:39.7,08:39.7
1201,132451,B0C4H46QXV,1,44.99,44.99,9/26/2014,completed,08:39.7,08:39.7
1202,132451,B0F7G3FPV4,1,182.52,182.52,9/26/2014,completed,08:39.7,08:39.7
1203,132451,B06XKSYV1S,3,90.35,271.05,9/26/2014,completed,08:39.7,08:39.7
1204,132451,B0D94YZ8JL,1,239,239,9/26/2014,completed,08:39.7,08:39.7
1205,132500,B0B59Y8LJM,1,32,32,9/8/2014,completed,08:39.7,08:39.7
1206,132500,B0CB25BX3S,2,101.8,203.6,9/8/2014,completed,08:39.7,08:39.7
1207,132500,B0B8TYF4S5,3,225.95,677.85,9/8/2014,completed,08:39.7,08:39.7
1208,132500,B09CLFLCGC,1,618.08,618.08,9/8/2014,completed,08:39.7,08:39.7
1209,132500,B0CLM765FL,3,127.91,383.73,9/8/2014,completed,08:39.7,08:39.7
1210,132542,B0FF3NV8GQ,1,38.99,38.99,10/6/2014,completed,08:39.7,08:39.7
1211,132542,B07FSX7VVT,3,19.48,58.44,10/6/2014,completed,08:39.7,08:39.7
1212,132612,B091DHXCTT,3,299,897,6/9/2014,completed,08:39.7,08:39.7
1213,132612,B079HMNF64,3,116.94,350.82,6/9/2014,completed,08:39.7,08:39.7
1214,132612,B078141ML8,3,125.52,376.56,6/9/2014,completed,08:39.7,08:39.7
1215,132612,B0BQGB8WMX,3,377.06,1131.18,6/9/2014,completed,08:39.7,08:39.7
1216,132612,B0CBP3J4H5,2,19.88,39.76,6/9/2014,completed,08:39.7,08:39.7
1217,132787,B0B2WWYXWR,2,113.4,226.8,9/19/2014,completed,08:39.7,08:39.7
1218,132787,B08TBVZ4T5,2,126.57,253.14,9/19/2014,completed,08:39.7,08:39.7
1219,132801,B0DNQWBF8S,3,131.07,393.21,10/7/2014,completed,08:39.7,08:39.7
1220,132864,B00P6LHNAS,2,204.47,408.94,12/2/2014,completed,08:39.7,08:39.7
1221,132864,B079MFM7YM,2,404,808,12/2/2014,completed,08:39.7,08:39.7
1222,132913,B098XS6C18,2,138,276,12/24/2014,completed,08:39.7,08:39.7
1223,132913,B016BYET4Q,1,43,43,12/24/2014,completed,08:39.7,08:39.7
1224,132913,B0C12KW5R2,2,107.89,215.78,12/24/2014,completed,08:39.7,08:39.7
1225,132913,B0FMDMJYFN,3,155.2,465.6,12/24/2014,completed,08:39.7,08:39.7
1226,132962,B0BCKZ55YC,2,21.73,43.46,9/13/2014,completed,08:39.7,08:39.7
1227,132962,B0C7KNN7NM,2,140,280,9/13/2014,completed,08:39.7,08:39.7
1228,132962,B0C8JNFJ63,1,1256,1256,9/13/2014,completed,08:39.7,08:39.7
1229,132962,B0CDRR5R5C,2,72,144,9/13/2014,completed,08:39.7,08:39.7
1230,132962,B0CP43BFFL,3,80,240,9/13/2014,completed,08:39.7,08:39.7
1231,132983,B0BDL84BWX,1,190,190,4/28/2014,completed,08:39.7,08:39.7
1232,132983,B0DCBCJV5B,1,44.99,44.99,4/28/2014,completed,08:39.7,08:39.7
1233,132983,B0DNN8BRQG,3,223.31,669.93,4/28/2014,completed,08:39.7,08:39.7
1234,132983,B0DRW2DQHC,2,279,558,4/28/2014,completed,08:39.7,08:39.7
1235,133158,B0C81V5M4G,3,57,171,8/19/2014,completed,08:39.7,08:39.7
1236,133158,B09N3MDZRY,1,165,165,8/19/2014,completed,08:39.7,08:39.7
1237,133158,B0C11L1X4T,1,109,109,8/19/2014,completed,08:39.7,08:39.7
1238,133228,B0BS543QDS,1,359,359,4/4/2014,completed,08:39.7,08:39.7
1239,133228,B08NZDKTKK,1,48,48,4/4/2014,completed,08:39.7,08:39.7
1240,133228,B08F7Q5JQ1,3,44,132,4/4/2014,completed,08:39.7,08:39.7
1241,133270,B0BLSMR1T2,2,88,176,6/6/2014,completed,08:39.7,08:39.7
1242,133270,B09JKLJJK5,3,109,327,6/6/2014,completed,08:39.7,08:39.7
1243,133305,B0B2W8BNJ6,3,109.13,327.39,7/11/2014,completed,08:39.7,08:39.7
1244,133305,B09XW9ZPCT,1,110,110,7/11/2014,completed,08:39.7,08:39.7
1245,133305,B0FC32Q846,3,30.76,92.28,7/11/2014,completed,08:39.7,08:39.7
1246,133354,B08DR1G7QJ,2,86.73,173.46,2/22/2014,completed,08:39.7,08:39.7
1247,133354,B08VNR3NRW,2,118,236,2/22/2014,completed,08:39.7,08:39.7
1248,133354,B0BYJKH4WM,2,37,74,2/22/2014,completed,08:39.7,08:39.7
1249,133389,B0D7CTH719,2,120.4,240.8,6/22/2014,completed,08:39.7,08:39.7
1250,133424,B0B51LM321,1,79.9,79.9,3/30/2014,completed,08:39.7,08:39.7
1251,133424,B0CDGYB71T,2,44.1,88.2,3/30/2014,completed,08:39.7,08:39.7
1252,133424,B081D6YJ4T,3,56.16,168.48,3/30/2014,completed,08:39.7,08:39.7
1253,133543,B07T9DFRSM,2,21.4,42.8,12/22/2014,completed,08:39.7,08:39.7
1254,133543,B0CRR3D3HL,2,621.84,1243.68,12/22/2014,completed,08:39.7,08:39.7
1255,133543,B07GRN1M6D,3,23,69,12/22/2014,completed,08:39.7,08:39.7
1256,133543,B0C2H2VL97,2,419.41,838.82,12/22/2014,completed,08:39.7,08:39.7
1257,133543,B0814Y1G6Z,3,310.15,930.45,12/22/2014,completed,08:39.7,08:39.7
1258,133592,B0B9V5MMGN,2,80.18,160.36,12/31/2014,completed,08:39.7,08:39.7
1259,133634,B0BTYKLWNX,3,31.99,95.97,11/5/2014,completed,08:39.7,08:39.7
1260,133634,B01MFG68ZF,1,39,39,11/5/2014,completed,08:39.7,08:39.7
1261,133634,B08Q3265KR,3,97.99,293.97,11/5/2014,completed,08:39.7,08:39.7
1262,133690,B0983LYGS2,3,235.16,705.48,8/3/2014,completed,08:39.7,08:39.7
1263,133704,B0CQ31JZBT,3,507.44,1522.32,9/20/2014,completed,08:39.7,08:39.7
1264,133704,B0D95KJR6Y,3,76.49,229.47,9/20/2014,completed,08:39.7,08:39.7
1265,133704,B08YW38K6W,2,18.89,37.78,9/20/2014,completed,08:39.7,08:39.7
1266,133704,B0BNKC5Q5Y,3,339.98,1019.94,9/20/2014,completed,08:39.7,08:39.7
1267,133704,B0C9TXYPWY,3,21.8,65.4,9/20/2014,completed,08:39.7,08:39.7
1268,133753,B0919R6X2W,1,33,33,6/9/2014,completed,08:39.7,08:39.7
1269,133809,B01ACQYMG4,2,104.4,208.8,11/18/2014,completed,08:39.7,08:39.7
1270,133809,B08CN6PMVY,3,156.27,468.81,11/18/2014,completed,08:39.7,08:39.7
1271,133809,B07DRHDLZX,3,30.56,91.68,11/18/2014,completed,08:39.7,08:39.7
1272,133830,B0BH4KHD4D,2,13.85,27.7,12/5/2014,completed,08:39.7,08:39.7
1273,133830,B095L1B85D,2,209,418,12/5/2014,completed,08:39.7,08:39.7
1274,133830,B01BC1YW7C,3,342,1026,12/5/2014,completed,08:39.7,08:39.7
1275,133851,B07C9MSKMX,2,91,182,6/9/2014,completed,08:39.7,08:39.7
1276,133963,B0C18LDTXL,1,144,144,5/18/2014,completed,08:39.7,08:39.7
1277,133963,B0BZTGX72P,3,388.46,1165.38,5/18/2014,completed,08:39.7,08:39.7
1278,133963,B086W6K44B,3,119,357,5/18/2014,completed,08:39.7,08:39.7
1279,133963,B0BVHJQ9JW,3,30,90,5/18/2014,completed,08:39.7,08:39.7
1280,133963,B082XWNXLM,2,212.89,425.78,5/18/2014,completed,08:39.7,08:39.7
1281,134061,B08BLMMTTC,3,59,177,4/29/2014,completed,08:39.7,08:39.7
1282,134061,B01N4LEKIR,3,25,75,4/29/2014,completed,08:39.7,08:39.7
1283,134061,B0B3F9ZXKV,3,16.96,50.88,4/29/2014,completed,08:39.7,08:39.7
1284,134061,B07GRN1M6D,1,23,23,4/29/2014,completed,08:39.7,08:39.7
1285,134103,B01HOW9N22,1,52.43,52.43,1/30/2014,completed,08:39.7,08:39.7
1286,134215,B0BQG84FZL,2,230.68,461.36,8/4/2014,completed,08:39.7,08:39.7
1287,134278,B0CJ6YYMXY,3,408,1224,7/6/2014,completed,08:39.7,08:39.7
1288,134278,B07RD9WRVH,1,45.5,45.5,7/6/2014,completed,08:39.7,08:39.7
1289,134278,B07C2389CW,3,27.97,83.91,7/6/2014,completed,08:39.7,08:39.7
1290,134313,B06XNZJS3F,3,268.45,805.35,11/1/2014,completed,08:39.7,08:39.7
1291,134551,B0BTVWQRWJ,3,109,327,12/20/2014,completed,08:39.7,08:39.7
1292,134551,B00MK0PX8C,2,1352.1,2704.2,12/20/2014,completed,08:39.7,08:39.7
1293,134551,B07W1X5YDZ,2,68.99,137.98,12/20/2014,completed,08:39.7,08:39.7
1294,134572,B0972PZL1W,1,22.32,22.32,4/20/2014,completed,08:39.7,08:39.7
1295,134572,B07CYPFBMZ,1,57,57,4/20/2014,completed,08:39.7,08:39.7
1296,134572,B08XQVBT5B,2,33.99,67.98,4/20/2014,completed,08:39.7,08:39.7
1297,134572,B08NLKCMFQ,3,262.55,787.65,4/20/2014,completed,08:39.7,08:39.7
1298,134621,B07TCQ3JCM,1,105,105,12/21/2014,completed,08:39.7,08:39.7
1299,134621,B0BMX9DS99,3,51.48,154.44,12/21/2014,completed,08:39.7,08:39.7
1300,134621,B0943YJBCM,3,26.48,79.44,12/21/2014,completed,08:39.7,08:39.7
1301,134621,B0CV1F8DQF,3,1135,3405,12/21/2014,completed,08:39.7,08:39.7
1302,134621,B0094B79PA,2,111.25,222.5,12/21/2014,completed,08:39.7,08:39.7
1303,134677,B07P9T9SWG,3,143,429,10/6/2014,completed,08:39.7,08:39.7
1304,134677,B0BPTJVNCW,3,55,165,10/6/2014,completed,08:39.7,08:39.7
1305,134726,B07VP3N689,3,65,195,11/2/2014,completed,08:39.7,08:39.7
1306,134726,B07TJ8YLKT,1,377.75,377.75,11/2/2014,completed,08:39.7,08:39.7
1307,134726,B06Y4DY87B,2,482.63,965.26,11/2/2014,completed,08:39.7,08:39.7
1308,135090,B07P5JK8BN,3,35,105,11/22/2014,completed,08:39.7,08:39.7
1309,135090,B09YNW9WSX,3,31.84,95.52,11/22/2014,completed,08:39.7,08:39.7
1310,135090,B096VXKBG6,1,90,90,11/22/2014,completed,08:39.7,08:39.7
1311,135405,B0C8PG3YF5,3,110,330,1/9/2014,completed,08:39.7,08:39.7
1312,135405,B0C3MPWBDF,3,136,408,1/9/2014,completed,08:39.7,08:39.7
1313,135405,B0CTMDTQ78,2,219,438,1/9/2014,completed,08:39.7,08:39.7
1314,135608,B096X4MBH6,3,174,522,12/8/2014,completed,08:39.7,08:39.7
1315,135608,B07DP2ZB5L,1,34.22,34.22,12/8/2014,completed,08:39.7,08:39.7
1316,135608,B07N7BJJLV,2,234,468,12/8/2014,completed,08:39.7,08:39.7
1317,135657,B07SQYBRTG,3,186,558,6/3/2014,completed,08:39.7,08:39.7
1318,135699,B0BBVKMP23,3,45,135,8/29/2014,completed,08:39.7,08:39.7
1319,135699,B000XES6FO,1,435,435,8/29/2014,completed,08:39.7,08:39.7
1320,135755,B07MG8J33V,1,64,64,5/3/2014,completed,08:39.7,08:39.7
1321,135755,B0BNJLTHSS,2,1484,2968,5/3/2014,completed,08:39.7,08:39.7
1322,135755,B07ZQFLRY6,3,59.5,178.5,5/3/2014,completed,08:39.7,08:39.7
1323,135993,B07N66KZS2,2,18.9,37.8,5/28/2014,completed,08:39.7,08:39.7
1324,135993,B0F2T8H528,1,99.98,99.98,5/28/2014,completed,08:39.7,08:39.7
1325,136280,B09NMDC3Q8,3,125,375,11/29/2014,completed,08:39.7,08:39.7
1326,136336,B0DBN8BVFD,2,285,570,4/21/2014,completed,08:39.7,08:39.7
1327,136336,B09DGRWXHJ,1,16.28,16.28,4/21/2014,completed,08:39.7,08:39.7
1328,136336,B06XRBD7JS,2,104,208,4/21/2014,completed,08:39.7,08:39.7
1329,136336,B07V474N7W,2,355.44,710.88,4/21/2014,completed,08:39.7,08:39.7
1330,136399,B09GPQ6LQR,3,17.46,52.38,12/16/2014,completed,08:39.7,08:39.7
1331,136399,B07H95Z7H5,3,48.29,144.87,12/16/2014,completed,08:39.7,08:39.7
1332,136399,B0CJ3FLD7D,3,149,447,12/16/2014,completed,08:39.7,08:39.7
1333,136399,B0DF4R38M2,1,38.6,38.6,12/16/2014,completed,08:39.7,08:39.7
1334,136567,B0FH6HRPLC,1,49.99,49.99,12/20/2014,completed,08:39.7,08:39.7
1335,136567,B06XCHH6PL,1,59,59,12/20/2014,completed,08:39.7,08:39.7
1336,136567,B0DG2LFZFY,2,97.89,195.78,12/20/2014,completed,08:39.7,08:39.7
1337,136567,B0D5HNJ2XH,3,186,558,12/20/2014,completed,08:39.7,08:39.7
1338,136567,B0DXVJV4Z7,1,55.99,55.99,12/20/2014,completed,08:39.7,08:39.7
1339,136644,B094JQ3G5N,1,42,42,6/16/2014,completed,08:39.7,08:39.7
1340,136644,B088WYKGLK,2,309,618,6/16/2014,completed,08:39.7,08:39.7
1341,136742,B0DB5KG6P6,1,39,39,4/6/2014,completed,08:39.7,08:39.7
1342,136861,B09PYWP9JX,3,105.24,315.72,9/5/2014,completed,08:39.7,08:39.7
1343,136861,B09LQP6RJB,3,71.19,213.57,9/5/2014,completed,08:39.7,08:39.7
1344,136861,B0B31LKP5S,2,149,298,9/5/2014,completed,08:39.7,08:39.7
1345,137092,B07JD5GMT4,1,113.39,113.39,10/20/2014,completed,08:39.7,08:39.7
1346,137274,B0864LVC8R,2,47,94,3/29/2014,completed,08:39.7,08:39.7
1347,137351,B07ZGV5YF4,2,41,82,9/30/2014,completed,08:39.7,08:39.7
1348,137351,B0BCDNMRXS,3,193.78,581.34,9/30/2014,completed,08:39.7,08:39.7
1349,137351,B09CNHTHMC,1,19.68,19.68,9/30/2014,completed,08:39.7,08:39.7
1350,137351,B0BBVS14HT,3,69,207,9/30/2014,completed,08:39.7,08:39.7
1351,137351,B0BBPD2V3K,2,172.8,345.6,9/30/2014,completed,08:39.7,08:39.7
1352,137575,B0088IBGFE,2,137,274,8/6/2014,completed,08:39.7,08:39.7
1353,137575,B0BVVS55GX,3,49.99,149.97,8/6/2014,completed,08:39.7,08:39.7
1354,137575,B071FVB7F3,2,173.52,347.04,8/6/2014,completed,08:39.7,08:39.7
1355,137575,B0D15J9F3Y,3,638.42,1915.26,8/6/2014,completed,08:39.7,08:39.7
1356,137589,B0FDZZ1LG9,1,6.75,6.75,11/3/2014,completed,08:39.7,08:39.7
1357,137589,B08PKK39MY,1,119.63,119.63,11/3/2014,completed,08:39.7,08:39.7
1358,137589,B0842HH1KX,3,29.58,88.74,11/3/2014,completed,08:39.7,08:39.7
1359,137911,B087FW3ZW7,2,359,718,10/9/2014,completed,08:39.7,08:39.7
1360,137911,B0C6T3JJDJ,2,19.73,39.46,10/9/2014,completed,08:39.7,08:39.7
1361,137911,B003EZXP00,3,110,330,10/9/2014,completed,08:39.7,08:39.7
1362,137911,B0FBRGQ2JB,1,81.64,81.64,10/9/2014,completed,08:39.7,08:39.7
1363,138023,B0CQLJZY4V,2,160.34,320.68,8/15/2014,completed,08:39.7,08:39.7
1364,138023,B0CDX6F9Q6,1,112,112,8/15/2014,completed,08:39.7,08:39.7
1365,138072,B07WTY6G97,3,229,687,12/30/2014,completed,08:39.7,08:39.7
1366,138100,B00A2ERBSS,1,149.98,149.98,9/15/2014,completed,08:39.7,08:39.7
1367,138100,B07M899JWL,2,36,72,9/15/2014,completed,08:39.7,08:39.7
1368,138100,B0B23RMRSC,3,96,288,9/15/2014,completed,08:39.7,08:39.7
1369,138100,B0CKJ3GZFF,2,117.27,234.54,9/15/2014,completed,08:39.7,08:39.7
1370,138128,B07ZYTXLCP,2,37.43,74.86,12/9/2014,completed,08:39.7,08:39.7
1371,138128,B0C12XJ159,1,113,113,12/9/2014,completed,08:39.7,08:39.7
1372,138128,B0BPYL28YJ,2,33.58,67.16,12/9/2014,completed,08:39.7,08:39.7
1373,138128,B079KJ9TDC,1,65.7,65.7,12/9/2014,completed,08:39.7,08:39.7
1374,138128,B0DPXZDPKQ,2,409,818,12/9/2014,completed,08:39.7,08:39.7
1375,138177,B088TDLDL2,1,67.73,67.73,9/19/2014,completed,08:39.7,08:39.7
1376,138198,B09JKQB15M,3,65.1,195.3,7/18/2014,completed,08:39.7,08:39.7
1377,138198,B08BG5YSD7,2,156,312,7/18/2014,completed,08:39.7,08:39.7
1378,138198,B078YRKZFM,1,116.99,116.99,7/18/2014,completed,08:39.7,08:39.7
1379,138240,B09Q64QTC4,1,464.59,464.59,10/9/2014,completed,08:39.7,08:39.7
1380,138240,B07Y3ZTZBZ,3,197.78,593.34,10/9/2014,completed,08:39.7,08:39.7
1381,138296,B0BZXS1CWL,1,215,215,12/5/2014,completed,08:39.7,08:39.7
1382,138317,B077MG7LKQ,2,96.29,192.58,6/21/2014,completed,08:39.7,08:39.7
1383,138317,B097KTB6MV,1,29.99,29.99,6/21/2014,completed,08:39.7,08:39.7
1384,138317,B08CH4ZXNM,2,98.43,196.86,6/21/2014,completed,08:39.7,08:39.7
1385,138317,B09CQ7LR49,1,45.19,45.19,6/21/2014,completed,08:39.7,08:39.7
1386,138317,B0C5WXHL2X,3,289,867,6/21/2014,completed,08:39.7,08:39.7
1387,138359,B0BCKYFHJX,2,37.72,75.44,4/1/2014,completed,08:39.7,08:39.7
1388,138359,B0CKS25ZR1,1,195,195,4/1/2014,completed,08:39.7,08:39.7
1389,138359,B0CC2RSXDZ,1,283.02,283.02,4/1/2014,completed,08:39.7,08:39.7
1390,138359,B09DRSLQBV,2,73.2,146.4,4/1/2014,completed,08:39.7,08:39.7
1391,138436,B0C15NNF7G,2,82.49,164.98,3/26/2014,completed,08:39.7,08:39.7
1392,138436,B0CTKRSYZP,2,131.03,262.06,3/26/2014,completed,08:39.7,08:39.7
1393,138436,B0BZS3JCJ9,1,228,228,3/26/2014,completed,08:39.7,08:39.7
1394,138450,B07HP7L746,2,209,418,10/18/2014,completed,08:39.7,08:39.7
1395,138450,B0CC2GKNSH,2,763.25,1526.5,10/18/2014,completed,08:39.7,08:39.7
1396,138450,B01M6BQFGK,2,149,298,10/18/2014,completed,08:39.7,08:39.7
1397,138450,B00MU2OLBU,3,273.32,819.96,10/18/2014,completed,08:39.7,08:39.7
1398,138513,B08TV836BM,1,126,126,5/23/2014,completed,08:39.7,08:39.7
1399,138513,B0CWR8BPV9,3,76.49,229.47,5/23/2014,completed,08:39.7,08:39.7
1400,138513,B0DG78LNL1,2,160,320,5/23/2014,completed,08:39.7,08:39.7
1401,138513,B08R6SM1HM,1,505,505,5/23/2014,completed,08:39.7,08:39.7
1402,138513,B07T22KS9C,3,87.65,262.95,5/23/2014,completed,08:39.7,08:39.7
1403,138527,B0B5N8Q3F5,1,786.27,786.27,9/12/2014,completed,08:39.7,08:39.7
1404,138527,B0D9P921QK,2,212,424,9/12/2014,completed,08:39.7,08:39.7
1405,138527,B0D15M8M3T,3,364,1092,9/12/2014,completed,08:39.7,08:39.7
1406,138527,B0BX9MPBMK,3,69.99,209.97,9/12/2014,completed,08:39.7,08:39.7
1407,138681,B0BPTJ58K7,2,55,110,12/20/2014,completed,08:39.7,08:39.7
1408,138709,B003RWZHH4,1,149,149,7/4/2014,completed,08:39.7,08:39.7
1409,138709,B0BC2DHWD2,3,165.32,495.96,7/4/2014,completed,08:39.7,08:39.7
1410,138709,B08X4M12XR,2,473,946,7/4/2014,completed,08:39.7,08:39.7
1411,138737,B07ZYTXLCP,3,37.43,112.29,12/7/2014,completed,08:39.7,08:39.7
1412,138737,B0DHTHF66K,2,229,458,12/7/2014,completed,08:39.7,08:39.7
1413,138940,B07TXQSKT3,3,86.95,260.85,4/11/2014,completed,08:39.7,08:39.7
1414,138940,B0792QMF6V,2,318.61,637.22,4/11/2014,completed,08:39.7,08:39.7
1415,138940,B0CHP5CM14,2,83.59,167.18,4/11/2014,completed,08:39.7,08:39.7
1416,138940,B07NQH91VX,1,30.47,30.47,4/11/2014,completed,08:39.7,08:39.7
1417,138940,B0B97R937F,3,46.77,140.31,4/11/2014,completed,08:39.7,08:39.7
1418,139017,B0DJ2WD9Z8,2,,,5/11/2014,completed,08:39.7,08:39.7
1419,139192,B08SQWRCRF,3,894.37,2683.11,5/27/2014,completed,08:39.7,08:39.7
1420,139283,B09HZGBPW4,1,27.58,27.58,11/23/2014,completed,08:39.7,08:39.7
1421,139423,B07Q34JJH5,2,38.9,77.8,11/1/2014,completed,08:39.7,08:39.7
1422,139423,B0BC4LW3MX,2,35.7,71.4,11/1/2014,completed,08:39.7,08:39.7
1423,139423,B0943YJBCM,3,26.48,79.44,11/1/2014,completed,08:39.7,08:39.7
1424,139423,B099KQYRLR,3,1604.76,4814.28,11/1/2014,completed,08:39.7,08:39.7
1425,139423,B0BQ9CRQ66,2,45.07,90.14,11/1/2014,completed,08:39.7,08:39.7
1426,139451,B0DP25GDDG,2,93.49,186.98,10/12/2014,completed,08:39.7,08:39.7
1427,139451,B087FW3ZW7,2,359,718,10/12/2014,completed,08:39.7,08:39.7
1428,139542,B099QJL2YX,2,38.5,77,10/25/2014,completed,08:39.7,08:39.7
1429,139542,B0BQWXLCVX,2,39,78,10/25/2014,completed,08:39.7,08:39.7
1430,139542,B07R68WQDR,3,167.71,503.13,10/25/2014,completed,08:39.7,08:39.7
1431,139598,B0BG6YX4P4,3,69.16,207.48,12/26/2014,completed,08:39.7,08:39.7
1432,139598,B0DGTS7QDN,1,79.99,79.99,12/26/2014,completed,08:39.7,08:39.7
1433,139598,B0CGJ9R7LW,3,299,897,12/26/2014,completed,08:39.7,08:39.7
1434,139598,B006WFRDW0,3,50,150,12/26/2014,completed,08:39.7,08:39.7
1435,139633,B09JC7YV5X,3,88,264,12/17/2014,completed,08:39.7,08:39.7
1436,139633,B0DHCX1DJ3,3,58.96,176.88,12/17/2014,completed,08:39.7,08:39.7
1437,139857,B0CGJSHZNX,2,307.51,615.02,2/2/2014,completed,08:39.7,08:39.7
1438,139857,B09PRJRN2Q,2,99,198,2/2/2014,completed,08:39.7,08:39.7
1439,139857,B0992HVQ52,1,280.01,280.01,2/2/2014,completed,08:39.7,08:39.7
1440,139892,B0BVBS4VP8,2,340.78,681.56,9/8/2014,completed,08:39.7,08:39.7
1441,140004,B0BWK42D3D,3,87,261,3/21/2014,completed,08:39.7,08:39.7
1442,140032,B079CPFJYJ,2,50,100,9/8/2014,completed,08:39.7,08:39.7
1443,140039,B077MFV3RC,3,206.62,619.86,9/13/2014,completed,08:39.7,08:39.7
1444,140039,B0F9XJL1PX,1,80.99,80.99,9/13/2014,completed,08:39.7,08:39.7
1445,140039,B0951QDRG8,3,35.97,107.91,9/13/2014,completed,08:39.7,08:39.7
1446,140165,B0BHJCQY6G,3,186.84,560.52,5/13/2014,completed,08:39.7,08:39.7
1447,140165,B0CYC8VRQT,2,55.41,110.82,5/13/2014,completed,08:39.7,08:39.7
1448,140165,B0DPHP8HW8,3,49.99,149.97,5/13/2014,completed,08:39.7,08:39.7
1449,140165,B08C6S1TF7,3,257.74,773.22,5/13/2014,completed,08:39.7,08:39.7
1450,140228,B0D15Y3KZ5,2,259,518,4/28/2014,completed,08:39.7,08:39.7
1451,140228,B08HR87Y61,3,149,447,4/28/2014,completed,08:39.7,08:39.7
1452,140228,B0DFGPHHX8,2,95.56,191.12,4/28/2014,completed,08:39.7,08:39.7
1453,140228,B0CZ4HY9P4,3,269.45,808.35,4/28/2014,completed,08:39.7,08:39.7
1454,140228,B0D15JVP9G,2,269,538,4/28/2014,completed,08:39.7,08:39.7
1455,140396,B0C7KNZ5GB,3,150,450,11/20/2014,completed,08:39.7,08:39.7
1456,140396,B0BJ3381MC,2,29.99,59.98,11/20/2014,completed,08:39.7,08:39.7
1457,140396,B0F1Y7M7X6,2,154,308,11/20/2014,completed,08:39.7,08:39.7
1458,140403,B09HJKZ6PB,1,230.39,230.39,10/10/2014,completed,08:39.7,08:39.7
1459,140403,B079NY5BKW,1,46.75,46.75,10/10/2014,completed,08:39.7,08:39.7
1460,140403,B07LC68X22,2,79.99,159.98,10/10/2014,completed,08:39.7,08:39.7
1461,140403,B0DMW594KK,1,104.45,104.45,10/10/2014,completed,08:39.7,08:39.7
1462,140403,B01H197B2C,3,95.93,287.79,10/10/2014,completed,08:39.7,08:39.7
1463,140473,B0CCJHRFY4,1,28.22,28.22,5/30/2014,completed,08:39.7,08:39.7
1464,140473,B0892MM95F,1,82,82,5/30/2014,completed,08:39.7,08:39.7
1465,140487,B0D2ZCMBL8,1,549,549,6/14/2014,completed,08:39.7,08:39.7
1466,140487,B07NKLV7HL,1,24.51,24.51,6/14/2014,completed,08:39.7,08:39.7
1467,140487,B08QYTQYWW,3,122,366,6/14/2014,completed,08:39.7,08:39.7
1468,140487,B08L9N355X,1,39.94,39.94,6/14/2014,completed,08:39.7,08:39.7
1469,140662,B08GL5KT21,1,102,102,11/17/2014,completed,08:39.7,08:39.7
1470,140662,B09NDNZBVC,2,79.15,158.3,11/17/2014,completed,08:39.7,08:39.7
1471,140662,B09X12RVDX,3,187.51,562.53,11/17/2014,completed,08:39.7,08:39.7
1472,140662,B01AFJXI86,2,69.99,139.98,11/17/2014,completed,08:39.7,08:39.7
1473,140662,B0F3DKQP59,1,17.24,17.24,11/17/2014,completed,08:39.7,08:39.7
1474,140732,B0BC86PCVF,3,17.3,51.9,11/11/2014,completed,08:39.7,08:39.7
1475,140732,B08NYJCR7Q,1,215,215,11/11/2014,completed,08:39.7,08:39.7
1476,140732,B07WHCSTDQ,3,20.98,62.94,11/11/2014,completed,08:39.7,08:39.7
1477,140795,B0CQTQRPVJ,1,53.07,53.07,2/1/2014,completed,08:39.7,08:39.7
1478,140795,B0821TPVQG,2,35,70,2/1/2014,completed,08:39.7,08:39.7
1479,140795,B07HQL6CMC,2,244.72,489.44,2/1/2014,completed,08:39.7,08:39.7
1480,140795,B0CHYKGKK1,2,316.54,633.08,2/1/2014,completed,08:39.7,08:39.7
1481,140795,B0C4RDV7XK,1,,,2/1/2014,completed,08:39.7,08:39.7
1482,140816,B0BV66D7F6,3,50,150,12/20/2014,completed,08:39.7,08:39.7
1483,140816,B06XWH6SCR,3,65,195,12/20/2014,completed,08:39.7,08:39.7
1484,140816,B09XWJJ6Z1,1,46.43,46.43,12/20/2014,completed,08:39.7,08:39.7
1485,140858,B01M7R98IY,3,440,1320,6/28/2014,completed,08:39.7,08:39.7
1486,140858,B084X5THFV,2,91.9,183.8,6/28/2014,completed,08:39.7,08:39.7
1487,140858,B0B6YYBYP3,2,103.89,207.78,6/28/2014,completed,08:39.7,08:39.7
1488,140858,B08YRVSZLJ,3,129,387,6/28/2014,completed,08:39.7,08:39.7
1489,140886,B00PBRU0Q6,1,63.99,63.99,9/30/2014,completed,08:39.7,08:39.7
1490,140886,B07SSYSSBX,1,36,36,9/30/2014,completed,08:39.7,08:39.7
1491,141005,B0CHF6K8YH,3,744,2232,8/15/2014,completed,08:39.7,08:39.7
