order_item_id,order_id,product_id,quantity,unit_price,total_price,order_date,order_status,created_at,updated_at,ingestion_timestamp,source_system
5027,165057,B07N838LNQ,2,365.58,731.16,9/11/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5028,165085,B075WTHHH7,1,120.0,120.0,12/27/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5029,165085,B09GVWL2GR,3,25.77,77.31,12/27/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5030,165085,B0BHNTK7YL,2,17.74,35.48,12/27/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5031,165085,B08YRX1PF2,3,,,12/27/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5032,165085,B08L13PPNS,1,20.36,20.36,12/27/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5033,165162,B0F6MFQ4YM,1,80.98,80.98,5/14/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5034,165162,B0946T1WQ4,2,97.0,194.0,5/14/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5035,165162,B0DJ3PPSQ5,1,602.0,602.0,5/14/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5036,165162,B004HV4NXS,2,62.0,124.0,5/14/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5037,165162,B0DJ1QCN29,1,339.0,339.0,5/14/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5038,165414,B0D97H9S35,3,169.99,509.97,12/21/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5039,165554,B095Z1NJ24,3,135.63,406.89,5/18/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5040,165554,B0C73TBD7G,1,84.6,84.6,5/18/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5041,165554,B0CFLL649Y,3,209.0,627.0,5/18/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5042,165554,B08XVRMG8M,3,46.96,140.88,5/18/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5043,165554,B0BYNS6T4M,2,57.36,114.72,5/18/2015,completed,08:40.4,08:40.4,2026-02-04 11:05:17.447592,order_items_csv
5044,165624,B07QMFXHTF,2,68.0,136.0,8/23/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5045,165799,B0F997VPR1,2,118.0,236.0,6/29/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5046,165799,B0CLV4GVTN,3,110.0,330.0,6/29/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5047,165799,B00MOUVMAQ,1,46.93,46.93,6/29/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5048,165799,B07TWCJ4HD,1,182.0,182.0,6/29/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5049,165799,B07DYWLR62,3,89.17,267.51,6/29/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5050,165813,B0C98D2MDZ,2,211.13,422.26,3/20/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5051,166135,B08D7PP7L4,2,54.0,108.0,10/1/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5052,166135,B0D3Y6N638,1,72.0,72.0,10/1/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5053,166135,B09WD4B76G,1,174.0,174.0,10/1/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5054,166135,B00ACIG5KY,3,112.0,336.0,10/1/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5055,166135,B008PRFDHA,2,103.79,207.58,10/1/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5056,166219,B07K2N2G3D,1,102.0,102.0,8/28/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5057,166219,B07VGHMMB4,2,380.76,761.52,8/28/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5058,166219,B0DHTZXF6V,3,64.24,192.72,8/28/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5059,166219,B0F4XYDCV4,3,39.99,119.97,8/28/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5060,166338,B0BCDNMRXS,1,193.78,193.78,12/6/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5061,166338,B0BXGPQZPN,2,19.0,38.0,12/6/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5062,166338,B01JIPEA1W,1,354.81,354.81,12/6/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5063,166338,B0C1S6M3LK,1,40.0,40.0,12/6/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5064,166338,B07T9P67HV,2,1207.06,2414.12,12/6/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5065,166464,B0D224RW1W,2,59.94,119.88,9/12/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5066,166464,B0D1VXD6QV,3,385.95,1157.85,9/12/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5067,166464,B07NCBGNCT,1,40.0,40.0,9/12/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5068,166492,B076CW51NS,2,279.0,558.0,4/7/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5069,166492,B0BLKPSXND,3,70.5,211.5,4/7/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5070,166583,B0DK449TZQ,1,475.0,475.0,6/26/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5071,166583,B09S3XYR8G,3,23.11,69.33,6/26/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5072,166604,B0946Z65SG,3,119.0,357.0,5/15/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5073,166604,B09DGQFY2N,3,49.0,147.0,5/15/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5074,166604,B072BCKZGH,1,77.35,77.35,5/15/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5075,166800,B0C3PTF5NX,2,100.0,200.0,11/19/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5076,166800,B07F5LV6PL,3,53.41,160.23,11/19/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5077,166800,B09CTFXQ43,2,155.76,311.52,11/19/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5078,166800,B0DJKS84NY,1,28.8,28.8,11/19/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5079,166800,B07FPNJ18G,2,130.99,261.98,11/19/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5080,166947,B0F83RSFYD,3,99.0,297.0,6/5/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5081,166947,B07W82S4FL,3,71.0,213.0,6/5/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5082,166947,B08MQPZT9S,3,229.0,687.0,6/5/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5083,166947,B01F9980XK,3,27.0,81.0,6/5/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5084,166975,B09ZPQ662Q,1,132.0,132.0,11/26/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5085,166975,B01BLC0SUW,3,370.38,1111.14,11/26/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5086,167010,B06XRL98QG,1,325.0,325.0,4/5/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5087,167010,B089JDBLFT,3,158.0,474.0,4/5/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5088,167010,B01DEEYVGM,1,70.0,70.0,4/5/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5089,167010,B084C2929N,1,45.0,45.0,4/5/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5090,167010,B0CH42QNF6,1,319.0,319.0,4/5/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5091,167255,B0BSFT4HY5,1,2045.05,2045.05,9/27/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5092,167269,B0B6B7P6QJ,1,26.7,26.7,6/16/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5093,167269,B07T7P23SY,1,149.0,149.0,6/16/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5094,167269,B07S5WLVNL,3,179.0,537.0,6/16/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5095,167374,B0B5CZPZVK,3,68.81,206.43,3/26/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5096,167374,B0CR1QQ6GQ,2,159.0,318.0,3/26/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5097,167374,B0D9QYY43Y,1,325.0,325.0,3/26/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5098,167479,B07MT4QB7R,3,67.0,201.0,3/14/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5099,167479,B0F1SYSYWN,3,86.0,258.0,3/14/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5100,167479,B07YD48XNN,3,192.86,578.58,3/14/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5101,167479,B081T6JVZQ,2,12.26,24.52,3/14/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5102,167479,B07WC6TXSL,2,130.38,260.76,3/14/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5103,167696,B0CZXQZMKC,3,109.36,328.08,9/16/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5104,167745,B09NM9Y957,1,110.85,110.85,9/18/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5105,167745,B07N83C1D6,1,42.0,42.0,9/18/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5106,168004,B09Z2C9SXH,3,27.0,81.0,10/4/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5107,168004,B075PP4B9V,1,130.0,130.0,10/4/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5108,168004,B0CKXT7ZP9,1,63.99,63.99,10/4/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5109,168088,B0CC4DNGYY,3,279.99,839.97,3/19/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5110,168088,B00JUM8WFY,3,77.7,233.1,3/19/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5111,168088,B0BYVVXHRH,2,46.63,93.26,3/19/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5112,168186,B0BN7Q1KNV,3,52.83,158.49,9/10/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5113,168207,B0FG3421VR,1,125.0,125.0,11/2/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5114,168207,B0CS99FMGZ,2,111.02,222.04,11/2/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5115,168207,B084KRFRZY,1,19.33,19.33,11/2/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5116,168207,B07RBR6NW2,2,32.97,65.94,11/2/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5117,168207,B098QKLF37,1,52.28,52.28,11/2/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5118,168277,B07VGHMMB4,2,380.76,761.52,5/29/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5119,168277,B07HPD7HTC,1,295.0,295.0,5/29/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5120,168277,B07S84MY51,2,26.68,53.36,5/29/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5121,168459,B0CDC1RBJ9,2,20.0,40.0,11/22/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5122,168459,B09MJ2X67D,3,12.74,38.22,11/22/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5123,168459,B0CGFSL9MT,2,587.98,1175.96,11/22/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5124,168459,B0F6SZW8YW,1,36.9,36.9,11/22/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5125,168480,B0FG36W2YF,1,106.0,106.0,9/21/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5126,168480,B0F5BRTFFY,2,215.0,430.0,9/21/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5127,168529,B01M0P5J67,2,49.0,98.0,10/8/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5128,168529,B074CCF4QR,3,50.0,150.0,10/8/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5129,168529,B0F9YMTW4M,2,56.99,113.98,10/8/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5130,168529,B0DJ8TGM5S,1,69.0,69.0,10/8/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5131,168529,B000HOEPLY,1,44.0,44.0,10/8/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5132,168564,B002AMW0XG,1,642.13,642.13,8/8/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5133,168564,B08ZYLCX33,3,47.04,141.12,8/8/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5134,168564,B0CT5YV23V,3,445.65,1336.95,8/8/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5135,168564,B0BFGRFR7N,1,108.0,108.0,8/8/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5136,168634,B0B785W5HK,2,51.64,103.28,12/6/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5137,168746,B06Y5LC1ZJ,2,86.39,172.78,1/27/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5138,168746,B07TRP2KJM,3,207.0,621.0,1/27/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5139,168746,B0CMYH7C5S,2,68.5,137.0,1/27/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5140,168746,B09WVX9YHY,2,365.0,730.0,1/27/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5141,168760,B0BH4KV5BW,1,29.0,29.0,9/22/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5142,168760,B0CP9MVJ3F,2,184.0,368.0,9/22/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5143,168767,B0DB6ZVRTY,1,889.0,889.0,4/10/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5144,168767,B09RJJZQVP,3,30.21,90.63,4/10/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5145,168809,B0BT1X4766,1,152.03,152.03,8/25/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5146,168809,B07DZTZHFZ,2,15.99,31.98,8/25/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5147,168809,B0CGLXLHTC,1,1939.14,1939.14,8/25/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5148,168809,B018NHOAOI,3,29.0,87.0,8/25/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5149,169201,B097RLLW9C,3,585.0,1755.0,9/28/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5150,169201,B08DR88FRT,1,82.83,82.83,9/28/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5151,169278,B0C4NLZKML,1,64.99,64.99,5/21/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5152,169278,B09BT7BW83,3,20.0,60.0,5/21/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5153,169278,B0DZHRWHBW,2,62.67,125.34,5/21/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5154,169278,B09VT1FCYN,2,21.9,43.8,5/21/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5155,169299,B09W5XQVR8,2,282.99,565.98,8/24/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5156,169397,B096KS3VFC,3,134.55,403.65,12/24/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5157,169397,B0FLDFMHY5,2,69.99,139.98,12/24/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5158,169397,B005FKVFZ4,2,77.0,154.0,12/24/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5159,169397,B01CFVA0BA,3,344.68,1034.04,12/24/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5160,169537,B07N674W8F,2,16.18,32.36,9/3/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5161,169572,B07RDNXXKP,1,27.6,27.6,9/6/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5162,169572,B00JUM4NY8,3,82.56,247.68,9/6/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5163,169656,B01GPSEWW2,2,214.0,428.0,8/13/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5164,169656,B081VTRDRS,3,65.0,195.0,8/13/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5165,169656,B07D1KKYV9,2,55.37,110.74,8/13/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5166,169656,B07T9GHL64,3,26.0,78.0,8/13/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5167,169677,B008PDQT6I,3,168.99,506.97,1/13/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5168,169677,B08B2T31GR,1,96.09,96.09,1/13/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5169,169677,B09QL791NM,1,217.78,217.78,1/13/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5170,169677,B07CJG1J9F,3,21.0,63.0,1/13/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5171,169733,B0065ACQ9M,3,700.0,2100.0,10/22/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5172,169740,B0BZMCWRLM,2,29.99,59.98,2/20/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5173,169740,B09QMB28D2,1,125.0,125.0,2/20/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5174,169740,B07QS4YHB9,1,43.86,43.86,2/20/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5175,169740,B09RQVD6JD,1,20.16,20.16,2/20/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5176,169796,B01LVXBCE1,3,261.71,785.13,11/9/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5177,169796,B0721BB2ZX,2,72.45,144.9,11/9/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5178,169796,B0D79KYDYL,3,237.51,712.53,11/9/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5179,169796,B07W54TN4P,2,11.0,22.0,11/9/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5180,169796,B0BJDVPFXD,1,124.0,124.0,11/9/2015,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5181,100041,B07VK9664Z,3,74.43,223.29,11/20/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5182,100041,B07TSFX8WJ,1,19.0,19.0,11/20/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5183,100083,B0778848PF,2,153.88,307.76,11/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5184,100083,B0BPSMBMW5,3,65.0,195.0,11/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5185,100083,B0798JLH1V,1,420.34,420.34,11/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5186,100083,B0BZWMPZR6,2,59.0,118.0,11/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5187,100153,B0B5DRY26H,2,108.8,217.6,12/13/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5188,100244,B07BS3LCP1,1,100.0,100.0,9/20/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5189,100244,B07DWXFX63,1,144.0,144.0,9/20/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5190,100244,B01D2GRTIE,3,73.89,221.67,9/20/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5191,100244,B0014FXG1K,3,139.0,417.0,9/20/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5192,100244,B07VYPSL25,2,42.0,84.0,9/20/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5193,100300,B019K16X6E,1,27.0,27.0,6/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5194,100300,B09ZCZZB4M,2,12.0,24.0,6/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5195,100300,B0D8KJP7HB,3,99.36,298.08,6/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5196,100300,B07D599P9G,3,911.21,2733.63,6/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5197,100300,B0C2Y787LW,2,49.9,99.8,6/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5198,100307,B001J1772I,2,440.5,881.0,12/15/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5199,100307,B0DPSPN1WP,3,122.31,366.93,12/15/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5200,100307,B0C84TPQBW,1,35.09,35.09,12/15/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5201,100307,B08GM2Q1XB,3,292.5,877.5,12/15/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5202,100468,B0874WRTJR,2,124.0,248.0,11/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5203,100468,B09Z2SX9W3,3,39.99,119.97,11/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5204,100510,B0DTJ3Z89K,2,199.0,398.0,5/12/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5205,100510,B0CJJ8WNC3,3,21.35,64.05,5/12/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5206,100587,B0DWFWFGZN,2,35.0,70.0,12/10/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5207,100587,B0BMVZT6Z4,3,162.34,487.02,12/10/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5208,100587,B08KXQ3GG9,3,240.0,720.0,12/10/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5209,100587,B07CC61F2D,3,172.01,516.03,12/10/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5210,100671,B0F2THH18Q,2,32.99,65.98,11/1/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5211,100671,B0C34F8JLT,3,128.34,385.02,11/1/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5212,100671,B0B1LXKS54,3,499.0,1497.0,11/1/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5213,100790,B086PH3N83,3,42.99,128.97,6/26/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5214,100790,B08HJB8ZVH,2,341.34,682.68,6/26/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5215,100790,B087JY699T,1,71.96,71.96,6/26/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5216,100944,B09V7B687F,2,14.9,29.8,9/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5217,100944,B08G12PMK6,3,14.97,44.91,9/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
5218,100944,B0DFX2L8QD,3,176.0,528.0,9/24/2016,completed,08:40.5,08:40.5,2026-02-04 11:05:17.447592,order_items_csv
